id,name,city,address_1,address_2,lat,lon
16042032,"Terra Gallery & Event Venue","San Francisco","511 Harrison Street",,37.7855,-122.393005
1604220,"Loggly, Inc.","San Francisco","78 1st Street #200",,37.789951,-122.397987
1608392,"Hult International Business School","San Francisco","1355 Sansome Street",,37.802715,-122.403427
16095892,"10gen, Inc.","Palo Alto","555 University Avenue",,37.449203,-122.158722
16117182,"Crocker Galleria","San Francisco","50 Post Street",,37.789181,-122.402779
16141412,"See meetup.com/igniter","Mountain View","See meetup.com/igniter",,37.386051,-122.083855
1617535,"800 Larkin","San Francisco","800 Larkin Street",,37.785187,-122.417885
16196672,"Kii","San Mateo","1900 S Norfolk St, Suite 350",,37.552608,-122.292343
16196842,"Hero City at Draper University","San Mateo","55 E. 3rd Avenue",,37.563854,-122.325081
1619850,"GoGrid","San Francisco","2 Harrison Street #200",,37.789032,-122.389328
16202512,"(see links)","Palo Alto/San Francisco","(see links)",,37.774929,-122.419418
1621652,"Microsoft Silicon Valley Campus; SVC Building 1","Mountain View","1065 La Avenida",,37.412941,-122.070091
16220832,"Google West Campus 5, Room:Beacon Rock","Mountain View","2375 Garcia Ave",,37.425053,-122.094498
16306142,"TechMart","San Jose","5201 Great America Pkwy #122",,37.40601,-121.976761
1630655,"Maker Faire","San Matero","2495 South Delaware Street ",,37.546665,-122.301361
16326212,"thoughtbot inc.","San Francisco","85 2nd Street #700",,37.78828,-122.400032
16332852,"Reed Smith","Palo Alto","1510 Page Mill Road",,37.415524,-122.149208
1634479,"James Flood Building","San Francisco","870 Market St., suite 828",,37.784988,-122.407089
16345442,"GitHub HQ 3.0","San Francisco","88 Colin P Kelly Jr Street",,37.782269,-122.391251
16347372,"Moscone Center West","San Francisco","800 Howard Street",,37.782993,-122.403336
16383492,"Impact Hub San Francisco","San Francisco","901 Mission Street",,37.782413,-122.406616
16384982,"Impact Hub","San Francisco","901 Mission Street",,37.782413,-122.406616
16398722,"By Invitation Only (limited seats available) ","Palo Alto","Please Contact viba@hivedata.com",,37.441883,-122.143021
16461792,"Paypal Town Hall,","San Jose"," 2161 N 1st St",,37.376842,-121.921669
16473902,"Etsy","San Francisco","20 California St Floor 3 San Francisco CA 94111",,37.792896,-122.401474
16476402,"RelateIQ, Inc","Palo Alto","502 Emerson St",,37.444683,-122.162804
16515652,"20Mission","San Francisco","2415 Mission Street",,37.758377,-122.4189
16517572,"Mikkeller Bar","San Francisco","34 Mason Street",,37.783978,-122.408981
16524752,"SandBox Suites Silicon Valley ","Santa Clara ","3295 Scott Blvd",,37.380573,-121.976082
16527262,"Startup House","San Francisco","934 Howard Street",,37.780964,-122.405998
16549842,"Geekdom San Francisco","San Francisco","620 Folsom","Ground Floor",37.78527,-122.39758
16562532,"Online","San Francisco","Online",,37.793407,-122.394981
16594122,"Atlassian","San Francisco","1098 Harrison Street",,37.776031,-122.405983
16596512,"Geekdom SF","San Francisco","620 Folsom Street",,37.785271,-122.397583
16623222,"Heroku","San Francisco","650 7th St",,37.772469,-122.402527
16627842,"Somar Bar","Oakland","1727 Telegraph Avenue",,37.80735,-122.270454
16633382,"A9","Palo Alto","130 Lyton Avenue",,37.444492,-122.164841
16651072,"StubHub!","San Francisco","199 Fremont Street, Floor 4 San Francisco, CA 94105",,37.789902,-122.394798
16696932,"StartupHouse","San Francisco","934 Howard Street ",,37.780964,-122.405998
16710632,"Alpine","San Francisco","1550 Bryant Street",,37.767612,-122.410973
16718182,"The MADE","Oakland","610 16th Street",,37.807419,-122.274208
16720122,"Computer History Museum","Mountain View","1401 North Shoreline Boulevard",,37.414433,-122.077263
16737232,"Square office","San Francisco","1455 Market Street, 9th floor",,37.775833,-122.418098
16739012,"Docker Global Hack Day","Worlwide","42 Docker Hacker Way",,36.778259,-119.417931
16739492,"The Starlight Room","San Francisco","450 Powell Street",,37.788994,-122.408516
16803062,"Ed Roberts Campus","Berkeley","3075 Adeline Street",,37.852688,-122.26992
16856162,"Hyatt Regency San Francisco Airport","Burlingame","1333 Bayshore Highway",,37.594311,-122.364616
16891332,"Layer HQ","San Francisco","470 Alabama St.",,37.76326,-122.41256
16921432,"SandBox Suites Santa Clara","Santa Clara","3295 Scott Blvd.",,37.380573,-121.976082
16947512,"Hacker Zendo","Menlo Park","2865 Sand Hill Rd",,37.419632,-122.214088
16962622,"Twitter","San Francisco","1355 Market St",,37.776386,-122.417244
16977782,"The Old Mint - Vault Level, ","San Francisco","Mission Street",,37.739342,-122.423912
16983992,"Moscone West","San Francisco","800 Howard St",,37.782993,-122.403336
17007542,"FiveStars","San Francisco","321 11th Street",,37.771671,-122.413483
17015212,"Olympus Caffe & Bakery","Mountain View","135 Castro St",,37.39444,-122.078171
17056902,"The Old Mint","San Francisco","88 5th Street",,37.783237,-122.407143
17058892,"RocketSpace Inc","San Francisco","225 Bush Street",,37.790859,-122.401466
17190372,"Supper Club","San Francisco","657 Harrison St ",,37.783218,-122.396362
17238582,"TEMPLE SF","SAN FRANCISCO","540 HOWARD STREET",,0,0
17246682,"620 Folsom St","San Francisco","620 Folsom St",,37.785271,-122.397583
17269202,"Hacker Dojo","Mountain View","599 Fairchild Drive",,37.403057,-122.049843
1727651,"Clift Hotel","San Francisco","495 Geary Street",,37.786911,-122.411125
17303402,"The New Circle ","San Francisco","301 Howard Street Suite 550",,0,0
17308422,"Jive Software","Palo Alto","325 Lytton Avenue Suite # 200",,0,0
17399592,"Maker's Academy","London","25 City Road, 4th Floor, London EC1Y 1AA",,0,0
17407132,"Metreon","San Francisco","135 4th Street",,37.78418,-122.40361
17458812,"Hacker Dojo (Event Room)","Mountain View","599 Fairchild dr",,37.402935,-122.049835
1746301,"Stanford University","Stanford","473 Via Ortega",,37.428436,-122.176132
17510652,"Palms Casino Resort","Las Vegas","4321 W Flamingo Rd",,36.11454,-115.195686
17520452,"Tied House Brewery","Mountain View","954 Villa Street",,37.394791,-122.080589
17546002,"Noisebridge Hackerspace","San Francisco","2169 Mission St., 3rd Fl",,37.762283,-122.419357
17568982,"Northstar Cafe","San Francisco","1560 Powell St",,37.799217,-122.410538
17574492,"Santa Clara Convention Center","Palo Alto","5001 Great America Pkwy",,37.441883,-122.143021
17665692,"The Westin San Francisco Market Street","San Francisco","50 3rd St",,37.786732,-122.402832
17697702,"Groupon, Inc.","San Francisco","225 Bush St",,37.79084,-122.401161
17718212,"W South Beach","Miami Beach","2201 Collins Ave",,25.797928,-80.128189
17729552,"Amazon Lab 126","SUNNYVALE","1120 ENTERPRISE WAY",,37.409004,-122.036995
17812332,"Galvanize.it","San Francisco","543 Howard st",,37.787594,-122.39666
17830202,"Optimizely","San Francisco","631 Howard Street",,37.786041,-122.398537
17845992,"Pubnub","San Francisco","725 Folsom St",,37.783405,-122.399353
17855342,"Cosmo Lounge","San Francisco","440 Broadway St.",,37.798199,-122.40448
17906092,"Capital One 360 Café","San Francisco","101 Post St",,37.788876,-122.4039
17938602,"Microsoft Technology Center","Mountain View","1065 La Avenida, Building One",,37.413067,-122.070335
17955642,"Target Technology Innovation Center","San Francisco","101 Howard St Suite 300",,37.790878,-122.392525
17961852,"SQA Solution","Daly City","140 San Pedro Rd",,37.68778,-122.46857
17961852,"SQA Solution","Daly City","140 San Pedro Rd",,37.687954,-122.46813
17962072,"Starbucks","Concord","2118 Willow Pass Rd Ste 100a",,37.976776,-122.033623
18046272,"HTML5DevConf.com Online Application","San Francisco","100 Online Application Way",,37.777119,-122.41964
18049942,"Hacker Dojo (event room)","Mountain View","599 Fairfield Drive",,37.411819,-122.107498
1807331,"Say Media","San Francisco","180 Townsend St # 3",,37.779278,-122.392456
18109792,"The Port Workspace","Oakland","317 Washington Street",,37.797455,-122.277069
18120232,"Heroku","San Francisco","650 7th Street",,37.772285,-122.402321
18142802,"Second Workspace","Fremont","47697 Westinghouse Dr, Suite 200",,37.476639,-121.926857
18145052,"UCSF mission bay fisher conference room","San Francisco","1575 Owens Street San Francisco, CA 94143",,0,0
18146812,"WISH","San Francisco","1539 Folsom St",,37.771408,-122.414558
18187812,"HUB Oakland","Oakland","2323 Broadway",,37.812428,-122.266167
18189102,"Mellanox Technologies","Sunnyvale","350 Oakmead Parkway, Suite 250",,37.378757,-121.987373
18215072,"Plug and Play Tech Center","Sunnyvalle","440 N. Wolfe Rd",,37.384243,-122.012589
18234842,"Impact Hub Berkeley","Berkeley","2150 Allston Way, Suite 400 ",,37.869511,-122.266754
18283052,"Twilio","San Francisco","645 Harrison Street, 3rd floor",,37.783382,-122.395691
18284172,"SFSU,","San Francisco","835 Market St @ Powell station, 5th floor, ",,0,0
18302662,"Yelp! HQ","San Francisco","140 New Montgomery Street, Floor 9",,37.786854,-122.399857
18314932,"Hacker Dojo","Mountain View","599 Fairchild Dr.",,37.402935,-122.049835
18323722,"Alchemist Bar and Lounge","San Francisco","679 3rd St",,37.779095,-122.393044
18327632,"PagerDuty","San Francisco","501 2nd St., Suite 100",,37.782997,-122.393326
18327632,"PagerDuty","San Francisco","501 2nd St., Suite 100",,37.783173,-122.392899
18328642,"Trulia, 116 New Montgomery St,","SAN FRANCISCO"," 9th Floor",,0,0
18329062,"County Government Technology Department","San Francisco","1 S Van Ness Ave",,37.774708,-122.419121
18375842,"Goodwin Procter LLP","Menlo Park","135 Commonwealth Drive",,37.481773,-122.175186
18404352,"Lemnos Labs (new location!)","San Francisco","1155 Indiana St",,37.755749,-122.390358
184054,"Santa Clara Convention Center","Santa Clara","5001 Great America Pkwy",,37.402756,-121.978905
18406192,"Stanford Graduate School of Bus","Stanford","655 Knight Way",,37.428009,-122.163597
18407192,"The Port Workspaces","Oakland","317 Washington St.",,37.797455,-122.277069
18414262,"Steins Beer Garden","Mountain View","895 Villa St",,37.394188,-122.079887
18500592,"Indiegogo","San Francisco","965 Mission St. Floor 7",,0,0
18521632,"NewCircle","San Francisco","301 Howard St, Suite 550",,37.789497,-122.394264
18539662,"Harlot ","San Francisco","46 Minna St ",,0,0
18545322,"Yammer SF HQ","San Francisco","1355 Market St, 3rd Floor",,37.777061,-122.416801
18548452,"RocketSpace Suites","San Francisco","180 Sansome St.",,37.791862,-122.400764
18569982,"Internet","San Francisco","A series of tubes",,0,0
1857361,"Bloodhound","San Francisco","1145 Folsom Street",,37.775826,-122.408844
18585532,"Nitro","San Francisco","225 Bush Street Suite 700",,37.79084,-122.401161
18615212,"Philz Coffee","Palo Alto","101 Forest Ave",,37.442059,-122.161346
18618922,"IBM Offices","San Francisco","425 Market St. 20th Floor",,37.791122,-122.398148
18661442,"Sandbox Suites","San Francisco","404 Bryant St",,37.782963,-122.39386
18699282,"Impact Hub Oakland","Oakland","2323 Broadway",,37.812428,-122.266167
18761612,"LinkedIn","Mountain View","2025 Stierlin Ct",,37.422867,-122.072578
18790212,"Pivotal","Palo Alto","3495 Deer Creek Rd",,37.39423,-122.147797
18809222,"HackerDojo","Mountain View","599 Fairchild Dr",,37.40296,-122.04985
18862902,"E.J. Phair","Concord","2151 Salvio St.",,37.977871,-122.034279
18878382,"Crittercism, Inc.","San Francisco","760 Market St #1101",,37.691177,-122.45842
18900542,"Lumosity","San Francisco","140 New Montgomery St., Floor 19 ",,37.786854,-122.399857
18937302,"Typesafe","San Francisco","625 Market St., 10th Floor",,37.788647,-122.401672
18960802,"Cloudera","Palo Alto","1001 Page Mill Road",,37.41753,-122.145264
18976542,"Apportable","San Francisco","657 Bryant",,37.77854,-122.399284
19008202,"Dublin High School","Dublin","8151 Villiage Parkway",,37.720566,-121.923889
19011752,"TIBCO Software, Building 2, Cafeteria","Palo Alto","3303 Hillview Avenue",,37.407646,-122.145241
19025952,"Intel Auditorium (Building SC12)","Santa Clara","3600 Juliette Ln",,37.384899,-121.967476
19048002,"Tagged HQ","San Francisco","848 Battery St",,0,0
19054242,"Google's Garage Hackerspace","Mountainview","1565 Charleston Rd - Google Bldg 46",,0,0
19066312,"IBM Innovation Center Silicon Valley","Foster City","1001 E. Hillsdale Blvd, Suite 400",,37.559834,-122.271484
19070982,"Neo4j HQ","San Mateo","111 E 5th Ave",,37.563488,-122.322334
19093852,"ThoughtWorks","San Francisco"," 315 Montgomery 16th Floor",,37.792263,-122.403488
19108222,"The Lodge at Regency Square","San Francisco","1290 Sutter St",,37.787586,-122.421463
19120762,"Hotel Kabuki","San Francisco","San Francisco's Japantown",,37.785801,-122.428238
19123802,"Lemnos Labs (Dogpatch)","San Francisco","1155 Indiana St",,37.755749,-122.390358
19238132,"Geekdom","San Francisco","620 Folsom St. #100",,37.785271,-122.397583
19278262,"Visual.ly","San Francisco","180 Townsend Street",,37.779369,-122.392609
19317532,"Hightail","San Francisco","539 Bryant St",,37.780132,-122.396744
19326082,"Blackbird office","San Francisco","222 8th St, floor 2",,37.775673,-122.411369
19397702,"Mixbook","Palo Alto","409 Sherman Ave",,37.425865,-122.143753
19423212,"Dev Bootcamp","6th Floor","633 Folsom St",,37.783627,-122.397697
1953531,"Estia Restaurant","San Francisco","1224 Grant Avenue",,37.798367,-122.407043
19545962,"2nd street side","San Francisco","111 Minna",,37.787354,-122.399506
19553232,"Estia","San Francisco","1224 Grant Ave",,37.798321,-122.407104
19565642,"MapR Technologies, new 2nd building","San Jose","2833 Junction Avenue. Suite 100",,37.396164,-121.926544
19581502,"LinkedIn","Mountain View","2025 Stierlin Ct.",,37.423313,-122.074463
19591562,"Automattic","San Francisco","132 Hawthorne Street",,37.783989,-122.397362
19608552,"Le Colonial","San Francisco","20 Cosmo Pl",,37.78809,-122.412315
19610012,"Zipfian Academy","San Francisco","452 Shotwell",,37.760941,-122.416008
19628322,"Hyatt Regency Hotel","San Francisco","5 Embarcadero Center",,37.794144,-122.396423
19663322,"eBay","San Jose","2065 Hamilton Ave",,0,0
19670842,"LA MAR","San Francisco","Pier 1.5 Embarcadero",,37.777119,-122.41964
19672262,"AOL","Palo Alto","395 Page Mill Road",,37.424931,-122.139061
19689682,"City Hall, Hearing Room 4","Oakland","1 Frank H Ogawa Plaza, Oakland, CA",,37.80492,-122.271835
19695952,"Sauce Labs","San Francisco","539 Bryant Street, 3rd Fl",,37.780132,-122.396744
19718422,"RocketStudios@RocketSpace","San Francisco","180 Sansome St.. 3rd Floor",,37.791862,-122.400764
19736682,"San Jose Convention Center, Room 210A","San Jose","150 W San Carlos St",,37.330341,-121.889122
19737452,"Medium","San Francisco","760 Market St, 9th Floor",,37.786446,-122.405548
19738662,"Hotel Nikko San Francisco","San Francisco","222 Mason St",,37.786068,-122.409126
19818442,"Redfin","San Francisco"," 88 Kearny Street,Suite 1300",,37.788601,-122.403343
19833952,"AppDirect Headquarters","San Francisco","650 California St Floor 25",,37.792549,-122.405518
19852832,"SoundCloud","Berlin","Greifswalder Str. 212-213  ",,52.532146,13.427769
19890282,"Impact Hub","San Francisco","925 Mission Street",,37.78233,-122.406921
19892212,"Mill Valley Community Center","Mill Valley","180 Camino Alto",,37.89925,-122.529091
19900592,"HatchToday","San Francisco","625 Second Street",,37.781689,-122.39106
19913282,"Coit Group's Office","San Francisco","500 Sansome Street, Suite 510",,37.795139,-122.401192
19923082,"The Chapel","San Francisco","777 Valencia St",,37.76054,-122.42144
20057412,"Mission Bay Conference Center ","San Francisco","1675 Owens St ",,37.767963,-122.39415
20088712,"Maker Faire","San Mateo","2495 S Delaware St",,37.546078,-122.303772
20100812,"Salesforce.com","San Francisco","50 Fremont Street, 4th Floor",,37.790539,-122.397568
20179092,"Eventbrite's New Office","San Francisco","155 5th St (7th Floor)",,37.782394,-122.405197
20212772,"Trulia","San Francisco","116 New Montgomery - 9th floor",,37.787182,-122.400253
20217692,"San Jose Marriott, Almaden Room","San Jose","301 S Market St",,37.330681,-121.88829
20275642,"TOSV Classroom","Sunnyvale","955 Benecia Ave. ",,37.39518,-122.038773
2033681,"Jive Software","Palo Alto","325 Lytton Avenue",,37.447357,-122.162788
20364002,"Optimizely","San Francisco","631 Howard Street",,37.786041,-122.398537
20373702,"Santa Clara Convention Center","Santa Clara","5001 Great America Pkwy",,37.403618,-121.977661
20384472,"WeWork Golden Gate","San Francisco","7th Floor 25 Taylor St",,37.777119,-122.41964
20402532,"Thoughtworks Inc","San Francisco","315 Montgomery St Fl 16",,37.792435,-122.402603
