groupId,name,id,urlkey
7707812,"Artificial Intelligence",456,"ai"
7707812,"Big Data",18062,"big-data"
7707812,"Natural Language Processing",24553,"natural-language-processing"
7707812,"Machine Learning",29971,"machine-learning"
7707812,"Data Visualization",37381,"data-visualization"
7707812,"Predictive Analytics",38458,"predictive-analytics"
7707812,"Big Data Analytics",383411,"big-data-analytics"
7707812,"Big Data for social media",1056662,"big-data-for-social-media"
13460442,"Software Development",3833,"softwaredev"
13460442,"New Technology",9696,"newtech"
13460442,"Internet Professionals",10102,"internetpro"
13460442,"Web Technology",10209,"web"
13460442,"Data Management",10494,"datamanagement"
13460442,"Business Intelligence",10538,"businessintell"
13460442,"Technology",10579,"technology"
13460442,"Web Development",15582,"web-development"
13460442,"Big Data",18062,"big-data"
13460442,"Machine Learning",29971,"machine-learning"
13460442,"Data Analytics",30928,"data-analytics"
13460442,"Predictive Analytics",38458,"predictive-analytics"
13460442,"Data Science",102811,"data-science"
13460442,"Big Data Analytics",383411,"big-data-analytics"
18588640,"Python",1064,"python"
18588640,"Software Development",3833,"softwaredev"
18588640,"Django",10553,"django"
18588640,"Web Development",15582,"web-development"
18588640,"Programming Languages",17628,"programming-languages"
18588640,"Big Data",18062,"big-data"
18588640,"Courses and Workshops",20629,"courses-and-workshops"
18588640,"Computer Science",21751,"computer-science"
18588640,"Data Analytics",30928,"data-analytics"
18588640,"Computer programming",48471,"computer-programming"
18588640,"Data Science",102811,"data-science"
18588640,"Scientific Computing",135136,"scientific-computing"
18588640,"Python Web Development",917242,"python-web-development"
18588640,"Open source python",917262,"open-source-python"
19254241,"Artificial Intelligence",456,"ai"
19254241,"Robotics",682,"robotics"
19254241,"Software Development",3833,"softwaredev"
19254241,"Electronics",7848,"electronics"
19254241,"Computer Science",21751,"computer-science"
19254241,"Machine Learning",29971,"machine-learning"
19254241,"Electrical Engineering",31055,"electrical-engineering"
19254241,"Autonomous Robots",1143232,"autonomous-robots"
19254241,"Drones",1162902,"drones"
14177252,"Open Source",563,"opensource"
14177252,"Ruby",1040,"ruby"
14177252,"Software Development",3833,"softwaredev"
14177252,"Professional Development",3880,"prodev"
14177252,"Career Network",15556,"career-network"
14177252,"Web Development",15582,"web-development"
14177252,"Ruby On Rails",20837,"ruby-on-rails"
14177252,"Engineering",21750,"engineering"
14177252,"Networking for Job Seekers",21836,"networking-for-job-seekers"
14177252,"Job Search",21900,"job-search"
14177252,"Career Advice, Career Help, Interview Skills",26658,"career-advice-career-help-interview-skills"
17599462,"Artificial Intelligence",456,"ai"
17599462,"Hadoop",18060,"hadoop"
17599462,"Big Data",18062,"big-data"
17599462,"Machine Learning",29971,"machine-learning"
17599462,"Data Analytics",30928,"data-analytics"
17599462,"Data Visualization",37381,"data-visualization"
17599462,"Predictive Analytics",38458,"predictive-analytics"
17599462,"Data Mining",55324,"data-mining"
17599462,"Data Science",102811,"data-science"
18428903,"Open Source",563,"opensource"
18428903,"New Technology",9696,"newtech"
18428903,"Cloud Computing",15167,"cloud-computing"
18428903,"Hadoop",18060,"hadoop"
18428903,"Big Data",18062,"big-data"
18428903,"Data Analytics",30928,"data-analytics"
18428903,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
18428903,"Data Visualization",37381,"data-visualization"
18428903,"Predictive Analytics",38458,"predictive-analytics"
18428903,"Data Mining",55324,"data-mining"
18428903,"NoSQL",58162,"nosql"
18428903,"Business Analytics",98842,"business-analytics"
18428903,"Data Science",102811,"data-science"
18428903,"Big Data Analytics",383411,"big-data-analytics"
18428903,"Apache Spark",1471442,"apache-spark"
12317672,"Law & Technology",404,"lawtech"
12317672,"Open Source",563,"opensource"
12317672,"New Technology",9696,"newtech"
12317672,"Web Technology",10209,"web"
12317672,"Technology",10579,"technology"
12317672,"Lawyers",18360,"lawyers"
12317672,"Law",18368,"law"
12317672,"Legal and Business",18696,"legal-and-business"
12317672,"Entrepreneurship",19882,"entrepreneurship"
12317672,"Entrepreneur Networking",20060,"business-entrepreneur-networking"
12317672,"Startup Businesses",21681,"startup-businesses"
12317672,"Legal Professionals",34082,"legal-professionals"
12317672,"Attorney Marketing",57884,"attorney-marketing"
4076522,"PHP",455,"php"
4076522,"Open Source",563,"opensource"
4076522,"Web Design",659,"webdesign"
4076522,"Wikipedia",2103,"wikipedia"
4076522,"Software Development",3833,"softwaredev"
4076522,"JavaScript",7029,"javascript"
4076522,"Web Technology",10209,"web"
4076522,"Technology",10579,"technology"
4076522,"Web Development",15582,"web-development"
4076522,"Mobile Development",21441,"mobile-development"
4076522,"MediaWiki",49577,"mediawiki"
4076522,"HTML5",78565,"html5"
4076522,"DevOps",87614,"devops"
4076522,"Lua Programming",134762,"lua-programming"
4076522,"Mobile Product Management",635622,"mobile-product-management"
6843372,"Data Management",10494,"datamanagement"
6843372,"Business Intelligence",10538,"businessintell"
6843372,"Cloud Computing",15167,"cloud-computing"
6843372,"Information Technology",15568,"information-technology"
6843372,"Mobile Technology",16216,"mobile-technology"
6843372,"Big Data",18062,"big-data"
6843372,"Business Intelligence Best Practices",22622,"business-intelligence-best-practices"
6843372,"Data Analytics",30928,"data-analytics"
6843372,"Data Visualization",37381,"data-visualization"
6843372,"Predictive Analytics",38458,"predictive-analytics"
6843372,"Data Mining",55324,"data-mining"
6843372,"Business Analytics",98842,"business-analytics"
6843372,"Microstrategy",142520,"microstrategy"
6843372,"Big Data Analytics",383411,"big-data-analytics"
6843372,"Data Warehousing",393271,"data-warehousing"
3138542,"Artificial Intelligence",456,"ai"
3138542,"Open Source",563,"opensource"
3138542,"Cloud Computing",15167,"cloud-computing"
3138542,"Scala",17936,"scala"
3138542,"Hadoop",18060,"hadoop"
3138542,"Big Data",18062,"big-data"
3138542,"Functional Programming",22792,"functional-programming"
3138542,"MapReduce",27591,"mapreduce"
3138542,"Machine Learning",29971,"machine-learning"
3138542,"Data Analytics",30928,"data-analytics"
3138542,"Hive",61679,"hive"
3138542,"Apache Spark",1471442,"apache-spark"
12942322,"Open Source",563,"opensource"
12942322,"Web Development",15582,"web-development"
12942322,"Hacking",21123,"hacking"
12942322,"Computer programming",48471,"computer-programming"
12942322,"Hacker News",62285,"hacker-news"
12942322,"Internet Startups",128595,"internet-startups"
2585592,"Open Source",563,"opensource"
2585592,"Web Design",659,"webdesign"
2585592,"Software Development",3833,"softwaredev"
2585592,"Internet Professionals",10102,"internetpro"
2585592,"Web Technology",10209,"web"
2585592,"Technology",10579,"technology"
2585592,"Online Marketing",15585,"online-marketing"
2585592,"Games",15992,"games"
2585592,"Mobile Technology",16216,"mobile-technology"
2585592,"Social Media Marketing",17742,"social-media-marketing"
2585592,"Entrepreneurship",19882,"entrepreneurship"
2585592,"Mobile Development",21441,"mobile-development"
2585592,"Startup Businesses",21681,"startup-businesses"
2585592,"Computer programming",48471,"computer-programming"
2585592,"iOS Development",127567,"ios-development"
18535417,"Education & Technology",7203,"edtech"
18535417,"Technology",10579,"technology"
18535417,"Big Data",18062,"big-data"
18535417,"Big Data Analytics",383411,"big-data-analytics"
18535417,"What's new with BIG DATA?",601702,"whats-new-with-big-data"
20186106,"Machine Learning",29971,"machine-learning"
20186106,"Data Analytics",30928,"data-analytics"
20186106,"Predictive Analytics",38458,"predictive-analytics"
20186106,"Data Science",102811,"data-science"
3185662,"Web Technology",10209,"web"
3185662,"Cloud Computing",15167,"cloud-computing"
3185662,"Women Entrepreneurs",15497,"women-entrepreneurs"
3185662,"Mobile Technology",16216,"mobile-technology"
3185662,"Entrepreneurship",19882,"entrepreneurship"
3185662,"Entrepreneur Networking",20060,"business-entrepreneur-networking"
3185662,"Startup Businesses",21681,"startup-businesses"
3185662,"Medical Device Technology",27603,"medical-device-technology"
3185662,"Angel Investors",29000,"angel-investors"
3185662,"Lean Startup",38660,"lean-startup"
3185662,"Venture Capital",38968,"venture-capital"
3185662,"Biotechnology",109595,"biotechnology"
3173382,"Database Professionals",1245,"databasepro"
3173382,"Business Intelligence",10538,"businessintell"
3173382,"Cloud Computing",15167,"cloud-computing"
3173382,"Hadoop",18060,"hadoop"
3173382,"Big Data",18062,"big-data"
3173382,"MapReduce",27591,"mapreduce"
3173382,"Data Analytics",30928,"data-analytics"
3173382,"Data Visualization",37381,"data-visualization"
3173382,"Predictive Analytics",38458,"predictive-analytics"
18211855,"Java",189,"java"
18211855,"Open Source",563,"opensource"
18211855,"Software Development",3833,"softwaredev"
18211855,"Cocoa Programming Language",9848,"cocoa"
18211855,"Web Development",15582,"web-development"
18211855,"Programming Languages",17628,"programming-languages"
18211855,"Android",19724,"android"
18211855,"Android Development",20346,"android-developers"
18211855,"Mobile Development",21441,"mobile-development"
18211855,"Objective C",21477,"objective-c"
18211855,"Computer programming",48471,"computer-programming"
18211855,"iOS",106382,"ios"
18211855,"iOS Development",127567,"ios-development"
18211855,"Swift Language",1486112,"swift-language"
19721233,"Open Source",563,"opensource"
19721233,"Software Development",3833,"softwaredev"
19721233,"New Technology",9696,"newtech"
19721233,"Web Technology",10209,"web"
19721233,"Big Data",18062,"big-data"
19721233,"Machine Learning",29971,"machine-learning"
19721233,"Financial Technology",34050,"financial-technology"
19721233,"Internet of Things",79740,"internet-of-things"
19721233,"Cryptography",84681,"cryptography"
19721233,"Decentralization",100259,"decentralization"
19721233,"Internet Startups",128595,"internet-startups"
19721233,"Digital Currency",143713,"digital-currency"
19721233,"Cryptocurrency",191791,"cryptocurrency"
19721233,"Ethereum",1471992,"ethereum"
19721233,"Blockchain",1493232,"blockchain"
19440658,"Software Development",3833,"softwaredev"
19440658,"Data Management",10494,"datamanagement"
19440658,"Web Development",15582,"web-development"
19440658,"Professional Networking",15720,"professional-networking"
19440658,"Big Data",18062,"big-data"
19440658,"Machine Learning",29971,"machine-learning"
19440658,"Data Analytics",30928,"data-analytics"
19440658,"Predictive Analytics",38458,"predictive-analytics"
19440658,"Computer programming",48471,"computer-programming"
19440658,"Data Mining",55324,"data-mining"
19440658,"Internet of Things",79740,"internet-of-things"
19440658,"Social Coding",90286,"social-coding"
19440658,"Data Science",102811,"data-science"
19440658,"Coders",315331,"coders"
19440658,"hackathons",1022382,"hackathons"
20108309,"New Technology",9696,"newtech"
20108309,"Big Data",18062,"big-data"
20108309,"Computer Science",21751,"computer-science"
20108309,"Machine Learning",29971,"machine-learning"
20108309,"Smart Home",73907,"smart-home"
20108309,"Internet of Things",79740,"internet-of-things"
20108309,"Smart Sensors",871222,"smart-sensors"
18652182,"Self-Improvement",3336,"self-improvement"
18652182,"Software Development",3833,"softwaredev"
18652182,"Professional Development",3880,"prodev"
18652182,"Public Speaking",9300,"publicspeaking"
18652182,"New Technology",9696,"newtech"
18652182,"Web Technology",10209,"web"
18652182,"Leadership",15121,"leadership"
18652182,"Cloud Computing",15167,"cloud-computing"
18652182,"Professional Networking",15720,"professional-networking"
18652182,"Communication Skills",20923,"communication-skills"
18652182,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
18652182,"Fear of Public Speaking",42862,"fear-of-public-speaking"
18652182,"Computer programming",48471,"computer-programming"
291864,"Investing",1307,"investing"
291864,"Angels",7477,"angels"
291864,"Cloud Computing",15167,"cloud-computing"
291864,"Mobile Technology",16216,"mobile-technology"
291864,"Entrepreneurship",19882,"entrepreneurship"
291864,"Startup Businesses",21681,"startup-businesses"
291864,"Angel Investors",29000,"angel-investors"
291864,"Venture Capital",38968,"venture-capital"
291864,"Founders",46616,"founders"
291864,"Investment Banking",52818,"investment-banking"
291864,"Investor",77938,"investor"
291864,"HTML5",78565,"html5"
291864,"Startup Incubation",99649,"startup-incubation-and-entrepreneurship-mentors"
291864,"iOS Development",127567,"ios-development"
291864,"Venture Forum",1466192,"venture-forum"
17693722,"Science",85,"science"
17693722,"Hadoop",18060,"hadoop"
17693722,"Big Data",18062,"big-data"
17693722,"Machine Learning",29971,"machine-learning"
17693722,"Data Analytics",30928,"data-analytics"
17693722,"Data Visualization",37381,"data-visualization"
17693722,"Predictive Analytics",38458,"predictive-analytics"
17693722,"Data Mining",55324,"data-mining"
17693722,"Data Science",102811,"data-science"
17693722,"Big Data Analytics",383411,"big-data-analytics"
17693722,"Data Scientist",1440132,"data-scientist"
19942427,"Open Source",563,"opensource"
19942427,"Hadoop",18060,"hadoop"
19942427,"Big Data",18062,"big-data"
19942427,"Data Analytics",30928,"data-analytics"
19942427,"Data Science",102811,"data-science"
19942427,"Big Data Analytics",383411,"big-data-analytics"
3656742,".NET",827,"dotnet"
3656742,"SQL Server",7463,"sqlserver"
3656742,"Web Technology",10209,"web"
3656742,"Technology",10579,"technology"
3656742,"Cloud Computing",15167,"cloud-computing"
3656742,"NoSQL",58162,"nosql"
3656742,"IaaS (Infrastructure as a Service)",107633,"iaas-infrastructure-as-a-service"
16636972,"Data Management",10494,"datamanagement"
16636972,"Hadoop",18060,"hadoop"
16636972,"Big Data",18062,"big-data"
16636972,"MapReduce",27591,"mapreduce"
16636972,"Data Analytics",30928,"data-analytics"
16636972,"Data Mining",55324,"data-mining"
16636972,"NoSQL",58162,"nosql"
16636972,"Computer Security",124668,"computer-security"
16636972,"data security",129080,"data-security"
16636972,"IBM Guardium",921122,"ibm-guardium"
16636972,"Federated discovery of big data",1056672,"federated-discovery-of-big-data"
16636972,"Cloudera",1247352,"cloudera"
16636972,"Healthcare Big Data",1392762,"healthcare-big-data"
16636972,"Big Data Developers",1482272,"big-data-developers"
1472009,"PHP",455,"php"
1472009,"Open Source",563,"opensource"
1472009,"Software Development",3833,"softwaredev"
1472009,"Rich Internet Applications",9886,"ria"
1472009,"Web Technology",10209,"web"
1472009,"Technology",10579,"technology"
1472009,"Web Development",15582,"web-development"
1472009,"Symfony",23718,"symfony"
1472009,"Computer programming",48471,"computer-programming"
1472009,"Getting started with Symfony2",308401,"getting-started-with-symfony2"
1472009,"Symfony2",308411,"symfony2"
19213369,"Cloud Computing",15167,"cloud-computing"
19213369,"Microsoft",88327,"microsft"
19213369,"Microsoft Technology",99537,"microsoft-technology"
19213369,"IaaS (Infrastructure as a Service)",107633,"iaas-infrastructure-as-a-service"
19213369,"Exchange Online",113485,"exchange-online"
19213369,"Lync Online",317421,"lync-online"
19213369,"Office 365",483322,"office-365"
19213369,"Azure",1137362,"azure"
1438780,"Web Design",659,"webdesign"
1438780,"Graphical User Interfaces",1081,"gui"
1438780,"Big Data",18062,"big-data"
1438780,"User Experience",19243,"user-experience"
1438780,"Data Visualization",37381,"data-visualization"
1438780,"User Research",49541,"user-research"
1438780,"HTML5",78565,"html5"
1438780,"CSS3",78566,"css3"
1438780,"Usability and Standards",83544,"usability-and-standards"
1438780,"User Interface Design",104717,"user-interface-design"
7871552,"New Technology",9696,"newtech"
7871552,"Professional Networking",15720,"professional-networking"
7871552,"Big Data",18062,"big-data"
7871552,"Entrepreneurship",19882,"entrepreneurship"
7871552,"Entrepreneur Networking",20060,"business-entrepreneur-networking"
7871552,"Startup Businesses",21681,"startup-businesses"
7871552,"Life Sciences",26384,"life-sciences"
7871552,"Data Analytics",30928,"data-analytics"
7871552,"Startup Incubation",99649,"startup-incubation-and-entrepreneurship-mentors"
7871552,"Technology Startups",108403,"technology-startups"
7871552,"Biotechnology",109595,"biotechnology"
7871552,"Internet Startups",128595,"internet-startups"
18381889,"Java",189,"java"
18381889,"Open Source",563,"opensource"
18381889,"Python",1064,"python"
18381889,"Software Development",3833,"softwaredev"
18381889,"JavaScript",7029,"javascript"
18381889,"Cloud Computing",15167,"cloud-computing"
18381889,"Programming Languages",17628,"programming-languages"
18381889,"Android Development",20346,"android-developers"
18381889,"Mobile Development",21441,"mobile-development"
18381889,"Mathematics",33876,"mathematics"
18381889,"Data Visualization",37381,"data-visualization"
18381889,"Predictive Analytics",38458,"predictive-analytics"
18381889,"Computer programming",48471,"computer-programming"
18381889,"iOS Development",127567,"ios-development"
18381889,"Logic and Rational Thinking",615182,"logic-and-rational-thinking"
18938948,"Electronic Privacy",6503,"eprivacy"
18938948,"Cloud Computing",15167,"cloud-computing"
18938948,"Personal Privacy Issues",17747,"personal-privacy-issues"
18938948,"Data Protection",28997,"data-protection"
18938948,"Information Security",32743,"information-security"
18938948,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
18938948,"Data Privacy",95904,"data-privacy"
18938948,"Privacy and Freedom",579632,"privacy-and-freedom"
18938948,"Internet Privacy",994192,"internet-privacy"
18938948,"Cyber Safety",1163622,"cyber-safety"
18302134,"Innovation",1954,"innovation"
18302134,"New Technology",9696,"newtech"
18302134,"Technology",10579,"technology"
18302134,"Cloud Computing",15167,"cloud-computing"
18302134,"Mobile Technology",16216,"mobile-technology"
18302134,"Startup Businesses",21681,"startup-businesses"
18302134,"Venture Capital",38968,"venture-capital"
18302134,"Smart Home",73907,"smart-home"
18302134,"Internet of Things",79740,"internet-of-things"
18302134,"Sensors",146008,"sensors"
18302134,"Smart Sensors",871222,"smart-sensors"
9777942,"Artificial Intelligence",456,"ai"
9777942,"Neuroscience",6960,"neuroscience"
9777942,"Hierarchical Temporal Memory",10570,"htm"
9777942,"Hacking",21123,"hacking"
9777942,"San Francisco",21500,"san-francisco"
9777942,"Machine Learning",29971,"machine-learning"
9777942,"Cognitive Science",63863,"cognitive-science"
9777942,"Brain",89961,"brain"
9777942,"Artificial Intelligence Applications",90163,"artificial-intelligence-applications"
9777942,"Brain Science",92606,"brain-science"
9777942,"Machine Intelligence",98137,"machine-intelligence"
9777942,"Artificial Intelligence Programming",745722,"artificial-intelligence-programming"
19752012,"Python",1064,"python"
19752012,"JavaScript",7029,"javascript"
19752012,"Business Intelligence",10538,"businessintell"
19752012,"Cloud Computing",15167,"cloud-computing"
19752012,"Big Data",18062,"big-data"
19752012,"Amazon Web Services",20398,"amazon-web-services"
19752012,"SQL",33167,"sql"
19752012,"Data Visualization",37381,"data-visualization"
19752012,"Predictive Analytics",38458,"predictive-analytics"
19752012,"JSON",40788,"json"
19752012,"NoSQL",58162,"nosql"
19752012,"Big Data Analytics",383411,"big-data-analytics"
19752012,"Data Warehousing",393271,"data-warehousing"
19752012,"Apache Spark",1471442,"apache-spark"
19752012,"Apache Kafka",1488792,"apache-kafka"
5674062,"Open Source",563,"opensource"
5674062,"Robotics",682,"robotics"
5674062,"Education & Technology",7203,"edtech"
5674062,"Electronics",7848,"electronics"
5674062,"New Technology",9696,"newtech"
5674062,"Crafts",10099,"craftswap"
5674062,"Hacking",21123,"hacking"
5674062,"Arduino",39012,"arduino"
5674062,"Makers",43887,"makers"
5674062,"Makerspaces",101438,"makerspaces"
5674062,"3D Printing",114528,"3d-printing"
5674062,"DIY Technology",153215,"diy-technology"
5674062,"Young Makers",950782,"young-makers"
1644045,"Java",189,"java"
1644045,"PHP",455,"php"
1644045,"Ruby",1040,"ruby"
1644045,"Python",1064,"python"
1644045,"JavaScript",7029,"javascript"
1644045,"Asterisk PBX",10314,"asteriskpbx"
1644045,"Cloud Computing",15167,"cloud-computing"
1644045,"VoIP",17643,"voip"
1644045,"Ruby On Rails",20837,"ruby-on-rails"
1644045,"IP Telephony",46498,"ip-telephony"
1644045,"FreeSWITCH",100394,"freeswitch"
1387600,"MySQL",789,"mysql"
1387600,".NET",827,"dotnet"
1387600,"Database Professionals",1245,"databasepro"
1387600,"Oracle",2544,"oracle"
1387600,"Software Development",3833,"softwaredev"
1387600,"SQL Server",7463,"sqlserver"
1387600,"Technology",10579,"technology"
1387600,"Big Data",18062,"big-data"
1387600,"IT Professionals",164111,"it-professionals"
12979282,"Cloud Computing",15167,"cloud-computing"
12979282,"Mobile Syncing and Mobility.",15590,"mobile-syncing-and-mobility"
12979282,"Mobile Technology",16216,"mobile-technology"
12979282,"Mobile Development",21441,"mobile-development"
12979282,"Backup and Recovery",82458,"backup-and-recovery"
12979282,"DevOps",87614,"devops"
12979282,"iOS",106382,"ios"
12979282,"Internet Privacy",994192,"internet-privacy"
18990164,"Open Source",563,"opensource"
18990164,"Big Data",18062,"big-data"
18990164,"Mobile Development",21441,"mobile-development"
18990164,"Geospatial",27142,"geospatial"
18990164,"Machine Learning",29971,"machine-learning"
18990164,"Data Analytics",30928,"data-analytics"
18990164,"PaaS (Platform as a Service)",31197,"paas"
18990164,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
18990164,"Application Development",36167,"application-development"
18990164,"Predictive Analytics",38458,"predictive-analytics"
18990164,"Computer programming",48471,"computer-programming"
18990164,"Data Mining",55324,"data-mining"
18990164,"APIs",80749,"apis"
18990164,"Sensors",146008,"sensors"
18990164,"Photogrametry & Remote Sensing",1390852,"photogrametry-remote-sensing"
10669142,"Linux",188,"linux"
10669142,"Unix",405,"unix"
10669142,"Open Source",563,"opensource"
10669142,"Ruby",1040,"ruby"
10669142,"Software Development",3833,"softwaredev"
10669142,"Web Development",15582,"web-development"
10669142,"Ruby On Rails",20837,"ruby-on-rails"
10669142,"Hacking",21123,"hacking"
10669142,"Agile Project Management",21549,"agile-project-management"
10669142,"Subversion",41532,"subversion"
10669142,"Git",48537,"git"
10669142,"Distributed Version Control System",428542,"distributed-version-control-system"
10669142,"Version Control",685972,"version-control"
889953,"Open Source",563,"opensource"
889953,"Digital Art",594,"digitalart"
889953,"Robotics",682,"robotics"
889953,"Education & Technology",7203,"edtech"
889953,"Electronics",7848,"electronics"
889953,"New Technology",9696,"newtech"
889953,"Microcontrollers",9903,"microcontroller"
889953,"White Hat Hacking",10009,"whitehat"
889953,"Crafts",10099,"craftswap"
889953,"DIY (Do It Yourself)",10438,"diy"
889953,"Handmade Crafts",16459,"handmade-crafts"
889953,"Hacking",21123,"hacking"
889953,"Arduino",39012,"arduino"
889953,"Computer programming",48471,"computer-programming"
889953,"Makerspaces",101438,"makerspaces"
9829222,"Environment",89,"environment"
9829222,"Open Source",563,"opensource"
9829222,"Geography",6955,"geography"
9829222,"Education",8476,"education"
9829222,"Mapping",10842,"mapping"
9829222,"Cartography",18252,"cartography"
9829222,"Learning",18296,"learning"
9829222,"Hacking",21123,"hacking"
9829222,"Geospatial",27142,"geospatial"
9829222,"Workshop",36962,"workshop"
9829222,"OpenStreetMap",40968,"openstreetmap"
9829222,"Spatial Data",117260,"spatial-data"
9829222,"Web mapping",451692,"web-mapping"
9829222,"Maptime",1499052,"maptime"
18189420,"Open Source",563,"opensource"
18189420,"Python",1064,"python"
18189420,"Software Development",3833,"softwaredev"
18189420,"Internet Professionals",10102,"internetpro"
18189420,"Web Technology",10209,"web"
18189420,"Django",10553,"django"
18189420,"Web Development",15582,"web-development"
18189420,"Programming Languages",17628,"programming-languages"
18189420,"Computer programming",48471,"computer-programming"
18189420,"Python Web Development",917242,"python-web-development"
18189420,"Open source python",917262,"open-source-python"
18189420,"Flask",1057822,"flask"
4027502,"Java",189,"java"
4027502,"Ruby",1040,"ruby"
4027502,"Python",1064,"python"
4027502,"Software Development",3833,"softwaredev"
4027502,"JavaScript",7029,"javascript"
4027502,"Cloud Computing",15167,"cloud-computing"
4027502,"Web Development",15582,"web-development"
4027502,"Big Data",18062,"big-data"
4027502,"Entrepreneurship",19882,"entrepreneurship"
4027502,"Machine Learning",29971,"machine-learning"
4027502,"Data Analytics",30928,"data-analytics"
4027502,"Data Visualization",37381,"data-visualization"
4027502,"Computer programming",48471,"computer-programming"
4027502,"Data Mining",55324,"data-mining"
18240623,"Database Professionals",1245,"databasepro"
18240623,"Software Development",3833,"softwaredev"
18240623,"Big Data",18062,"big-data"
18240623,"Database Development",21506,"database-development"
18240623,"Computer Science",21751,"computer-science"
18240623,"Functional Programming",22792,"functional-programming"
18240623,"Computer programming",48471,"computer-programming"
18240623,"NoSQL",58162,"nosql"
18240623,"Internet of Things",79740,"internet-of-things"
18240623,"Data Science",102811,"data-science"
18240623,"Big Data Analytics",383411,"big-data-analytics"
18240623,"NewSQL",698892,"newsql"
18240623,"kdb+",1503702,"kdb"
18240623,"Kx",1503736,"kx"
17805712,"Go",412,"go"
17805712,"Open Source",563,"opensource"
17805712,"Ruby",1040,"ruby"
17805712,"Beer",1475,"beer"
17805712,"Google",6490,"google"
17805712,"Programming Languages",17628,"programming-languages"
17805712,"High Scalability Computing",24410,"high-scalability-computing"
17805712,"Computer programming",48471,"computer-programming"
17805712,"High Performance Computing",77687,"high-performance-computing"
17805712,"Go (Programming Language)",336801,"go-programming-language"
17805712,"Rust",1461192,"rust"
13405302,"Open Source",563,"opensource"
13405302,"JavaScript",7029,"javascript"
13405302,"New Technology",9696,"newtech"
13405302,"Web Technology",10209,"web"
13405302,"Web Development",15582,"web-development"
13405302,"Mobile Technology",16216,"mobile-technology"
13405302,"Real-Time Internet",36623,"real-time-internet"
13405302,"Computer programming",48471,"computer-programming"
13405302,"Real-Time Web",49602,"real-time-web"
13405302,"Smart Home",73907,"smart-home"
13405302,"HTML5",78565,"html5"
13405302,"Internet of Things",79740,"internet-of-things"
13405302,"WebSocket",89386,"websocket"
13405302,"socket.io",180111,"socket-io"
12817532,"Open Source",563,"opensource"
12817532,"Software Development",3833,"softwaredev"
12817532,"New Technology",9696,"newtech"
12817532,"Programming Languages",17628,"programming-languages"
12817532,"Scala",17936,"scala"
12817532,"Functional Programming",22792,"functional-programming"
12817532,"ML",33673,"ml"
12817532,"Computer programming",48471,"computer-programming"
12817532,"OCaml Programming",204831,"ocaml-programming"
12817532,"Unikernel",1507444,"unikernel"
13343872,"Social Networking",4422,"socialnetwork"
13343872,"Women's Social",10232,"women"
13343872,"Business Intelligence",10538,"businessintell"
13343872,"Social",10581,"social"
13343872,"Hadoop",18060,"hadoop"
13343872,"Big Data",18062,"big-data"
13343872,"Machine Learning",29971,"machine-learning"
13343872,"Data Analytics",30928,"data-analytics"
13343872,"Data Visualization",37381,"data-visualization"
13343872,"Predictive Analytics",38458,"predictive-analytics"
13343872,"Data Mining",55324,"data-mining"
13343872,"Data Science",102811,"data-science"
13343872,"Applied Statistics",115913,"applied-statistics"
13343872,"Big Data Analytics",383411,"big-data-analytics"
19211394,"Artificial Intelligence",456,"ai"
19211394,"Robotics",682,"robotics"
19211394,"Cloud Computing",15167,"cloud-computing"
19211394,"Hadoop",18060,"hadoop"
19211394,"Big Data",18062,"big-data"
19211394,"Machine Learning",29971,"machine-learning"
19211394,"Data Analytics",30928,"data-analytics"
19211394,"Predictive Analytics",38458,"predictive-analytics"
19211394,"Artificial Intelligence Applications",90163,"artificial-intelligence-applications"
19211394,"Machine Intelligence",98137,"machine-intelligence"
19211394,"Data Science",102811,"data-science"
19211394,"Healthcare Innovation",154951,"healthcare-innovation"
19211394,"Big Data Analytics",383411,"big-data-analytics"
19211394,"Deep Learning",1456952,"deep-learning"
2374791,"Web Technology",10209,"web"
2374791,"Cloud Computing",15167,"cloud-computing"
2374791,"Women Entrepreneurs",15497,"women-entrepreneurs"
2374791,"Mobile Technology",16216,"mobile-technology"
2374791,"Entrepreneurship",19882,"entrepreneurship"
2374791,"Startup Businesses",21681,"startup-businesses"
2374791,"Clean Technology",24234,"clean-tech"
2374791,"Angel Investors",29000,"angel-investors"
2374791,"Venture Capital",38968,"venture-capital"
2374791,"High-Tech Ventures",57883,"high-tech-ventures"
20026504,"Software Development",3833,"softwaredev"
20026504,"Cloud Computing",15167,"cloud-computing"
20026504,"Hadoop",18060,"hadoop"
20026504,"Big Data",18062,"big-data"
20026504,"Amazon Web Services",20398,"amazon-web-services"
20026504,"PaaS (Platform as a Service)",31197,"paas"
20026504,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
20026504,"Data Visualization",37381,"data-visualization"
20026504,"Software Architecture",56473,"software-architecture"
20026504,"The Cloud",86100,"the-cloud"
20026504,"IaaS (Infrastructure as a Service)",107633,"iaas-infrastructure-as-a-service"
20026504,"Cloud Security",110474,"cloud-security"
20026504,"OpenStack",142180,"openstack"
20026504,"Azure",1137362,"azure"
20026504,"Content Delivery Network",1371602,"content-delivery-network"
